OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,LABEL
STARLINK-31284,2024-049R,2026-06-23T12:34:46.815744,15.27577286,0.00016466,43.0027,265.7086,276.4617,83.6047,0,U,59246,999,12858,1.9969872e-05,2.87e-06,0.0,Satellite
STARLINK-31424,2024-049S,2026-06-23T22:13:21.293760,15.27588752,0.00012092,42.9996,260.0948,267.3776,92.6937,0,U,59247,999,12868,-1.4972467000000002e-05,-6.74e-06,0.0,Satellite
STARLINK-31405,2024-049T,2026-06-23T22:31:08.344128,15.27578146,0.00028819,42.9932,263.6416,279.9902,80.0624,0,U,59248,999,12864,5.5507485e-05,1.2650000000000004e-05,0.0,Satellite
STARLINK-31426,2024-049U,2026-06-23T22:36:42.666336,15.27579542,0.00014822,43.0011,263.6734,275.7172,84.351,0,U,59249,999,12864,1.7134031e-05,2.09e-06,0.0,Satellite
STARLINK-31407,2024-049V,2026-06-23T22:16:23.845728,15.27573653,9.453e-05,42.9996,252.3278,267.9338,92.1405,0,U,59250,999,12877,2.1781787000000003e-05,3.37e-06,0.0,Satellite
STARLINK-31393,2024-049X,2026-06-23T16:15:15.633792,15.27596803,0.00019886,43.0009,250.4145,269.0875,90.9749,0,U,59252,999,12878,0.0001050171,2.63e-05,0.0,Satellite
STARLINK-31425,2024-049Y,2026-06-23T12:29:13.095744,15.27581791,0.00016232,43.0022,265.6777,269.5367,90.5298,0,U,59253,999,12858,4.318509e-05,9.26e-06,0.0,Satellite
STARLINK-31659,2024-050A,2026-06-23T22:54:46.975968,15.34391556,0.00014927,53.1587,43.4805,103.6611,256.4558,0,U,59254,999,12802,-0.00018346121,-6.568000000000001e-05,0.0,Satellite
STARLINK-31629,2024-050B,2026-06-23T22:16:36.784128,15.30175315,0.00013276,53.1616,47.5701,81.0498,279.0653,0,U,59255,999,12681,0.00015517672,4.236e-05,0.0,Satellite
STARLINK-31652,2024-050C,2026-06-24T06:00:02.000160,15.31713933,0.00012085,53.1598,45.7752,84.1628,42.1524,0,U,59256,999,587,-0.00051404441,-0.00016289,0.0,Satellite
STARLINK-31637,2024-050E,2026-06-23T23:23:18.274848,15.30196702,0.0001296999999999,53.1599,47.1431,93.7629,266.352,0,U,59258,999,12682,2.6281433e-05,4.1900000000000005e-06,0.0,Satellite
STARLINK-31506,2024-050F,2026-06-23T22:12:02.967840,15.3019491,0.00010952,53.1606,47.5454,84.9362,275.1764,0,U,59259,999,12681,2.2109200000000005e-05,2.96e-06,0.0,Satellite
STARLINK-31639,2024-050H,2026-06-23T23:04:31.487520,15.31719238,2.346e-05,53.1589,47.0664,71.2922,288.8105,0,U,59261,999,12682,0.00017543877,5.086e-05,0.0,Satellite
STARLINK-31598,2024-050K,2026-06-23T22:04:03.315648,15.34393397,0.00013523,53.162,47.4943,83.6224,276.4933,0,U,59263,999,12681,2.4586897e-05,4.54e-06,0.0,Satellite
STARLINK-31645,2024-050L,2026-06-23T22:27:14.669280,15.30211982,0.00012082,53.1592,47.6098,104.2897,255.8238,0,U,59264,999,12681,0.00051000511,0.00014781,0.0,Satellite
STARLINK-31646,2024-050M,2026-06-23T22:13:08.895360,15.34393981,8.919000000000002e-05,53.1601,47.5481,94.3361,265.7744,0,U,59265,999,12681,0.00010667603,3.2290000000000004e-05,0.0,Satellite
STARLINK-31648,2024-050N,2026-06-23T22:02:56.156064,15.30191252,0.00014357,53.1613,47.5039,93.6507,266.4658,0,U,59266,999,12681,2.8016435e-05,4.7e-06,0.0,Satellite
STARLINK-31579,2024-050P,2026-06-23T22:22:41.546784,15.3017371,0.00012504,53.1593,47.5876,70.3569,289.7566,0,U,59267,999,12681,0.0002466303799999,6.946e-05,0.0,Satellite
STARLINK-31627,2024-050Q,2026-06-23T22:16:10.592832,15.3441351,5.886000000000001e-05,53.1598,47.5598,52.5124,307.5932,0,U,59268,999,12681,0.0010237375,0.00034386,0.0,Satellite
STARLINK-31609,2024-050R,2026-06-23T22:20:34.829088,15.33564911,0.00011722,53.1599,47.5793,93.4377,266.6759,0,U,59269,999,12681,0.00016032754,4.906e-05,0.0,Satellite
STARLINK-31616,2024-050S,2026-06-23T22:01:01.821216,15.34394836,0.00011818,53.1606,47.4952,85.3222,274.7916,0,U,59270,999,12681,4.0744399e-05,1e-05,0.0,Satellite
STARLINK-31630,2024-050T,2026-06-23T21:08:44.098944,15.34399667,0.0001252,53.1612,33.7712,92.5717,267.5429,0,U,59271,999,12700,5.9360414e-05,1.63e-05,0.0,Satellite
STARLINK-31623,2024-050U,2026-06-23T23:00:30.809088,15.30197688,9.888e-05,53.1593,47.0493,107.1074,253.0035,0,U,59272,999,12682,2.6552540000000003e-05,4.27e-06,0.0,Satellite
STARLINK-31595,2024-050V,2026-06-23T22:07:29.556768,15.30196614,0.00011555,53.16,47.5392,87.1094,273.0039,0,U,59273,999,12681,2.8747920000000004e-05,4.92e-06,0.0,Satellite
YUNHAI-2 02A,2024-052A,2026-06-24T07:29:52.948896,14.27962577,0.00115432,50.0106,52.5104,170.1915,189.9227,0,U,59280,999,9924,4.6223452e-05,-4.6000000000000004e-07,0.0,Satellite
YUNHAI-2 02B,2024-052B,2026-06-24T05:12:32.884992,14.27976263,0.0004722,50.0116,352.6999,211.9335,148.1294,0,U,59281,999,11761,4.6008733e-05,-4.6000000000000004e-07,0.0,Satellite
YUNHAI-2 02C,2024-052C,2026-06-24T08:00:49.296096,14.27965743,0.0006245,50.0082,112.1432,188.8532,171.2274,0,U,59282,999,11582,5.1048537e-05,-3.4e-07,0.0,Satellite
YUNHAI-2 02D,2024-052D,2026-06-24T05:44:17.503872,14.27998584,0.00048885,50.006,232.4727,246.6229,113.4172,0,U,59283,999,11940,3.4387856e-05,-7.5e-07,0.0,Satellite
YUNHAI-2 02E,2024-052E,2026-06-24T06:21:55.425312,14.27966904,0.00117743,50.0113,292.7957,84.3571,275.8686,0,U,59284,999,10794,4.4333867e-05,-5.1e-07,0.0,Satellite
YUNHAI-2 02F,2024-052F,2026-06-24T06:57:31.724928,14.27991979,0.00052735,50.01,172.8521,208.3522,151.7106,0,U,59285,999,12017,5.280628100000001e-05,-2.9e-07,0.0,Satellite
MOLA,2024-053B,2026-06-23T22:35:02.154624,15.59906359,0.00043609,49.9853,259.0722,333.022,27.0522,0,U,59289,999,12255,0.00050176885,0.00040989,0.0,Satellite
AEROCUBE 16A,2024-053C,2026-06-23T16:55:32.711808,15.44014072,0.00031648,49.9892,291.5781,344.051,16.0353,0,U,59290,999,12211,0.00026951471,0.00012119,0.0,Satellite
AEROCUBE 16B,2024-053D,2026-06-23T21:44:00.510144,15.4399811,0.00031536,49.9915,290.779,341.0747,19.0099,0,U,59291,999,12222,0.00029955134,0.00013511,0.0,Satellite
STARLINK-31463,2024-056A,2026-06-24T03:53:52.585152,15.27578454,7.742e-05,42.9984,345.4646,269.7375,90.3388,0,U,59296,999,12748,8.0096698e-05,1.943e-05,0.0,Satellite
STARLINK-31487,2024-056B,2026-06-23T22:54:15.134112,15.27593752,0.0001732999999999,43.0046,350.7982,273.4858,86.5795,0,U,59297,999,12752,2.7902341000000004e-05,5.059999999999999e-06,0.0,Satellite
STARLINK-31386,2024-056C,2026-06-24T04:44:58.564320,15.27561032,0.00021143,43.008,349.1867,275.4513,84.6097,0,U,59298,999,12744,5.4068523e-05,1.225e-05,0.0,Satellite
STARLINK-31409,2024-056D,2026-06-23T17:50:59.059968,15.275825,0.00012894,43.0017,344.8755,254.8995,105.1715,0,U,59299,999,12757,1.6665481e-05,1.97e-06,0.0,Satellite
STARLINK-31489,2024-056E,2026-06-24T04:22:47.228448,15.27576968,0.00014302,43.0019,349.0704,272.6778,87.391,0,U,59300,999,12744,-7.2901009e-05,-2.267e-05,0.0,Satellite
STARLINK-31502,2024-056F,2026-06-24T04:13:04.590912,15.27588751,0.00016151,43.0041,342.0925,278.0299,82.037,0,U,59301,999,12752,-4.0569979e-05,-1.3790000000000002e-05,0.0,Satellite
STARLINK-31447,2024-056G,2026-06-24T04:48:41.358816,15.27568634,0.00012809,43.0029,349.2048,264.6544,95.4161,0,U,59302,999,12744,2.5928473e-05,4.509999999999999e-06,0.0,Satellite
STARLINK-31504,2024-056H,2026-06-24T04:59:47.606496,15.27590396,0.00014065,43.0028,349.2628,263.4012,96.6679,0,U,59303,999,12744,-0.00014560478,-4.2680000000000005e-05,0.0,Satellite
STARLINK-31474,2024-056J,2026-06-23T17:58:23.659680,15.27564609,0.00011815,43.0033,344.9113,255.9147,104.1574,0,U,59304,999,12745,-4.5937646000000005e-05,-1.525e-05,0.0,Satellite
STARLINK-31500,2024-056K,2026-06-24T04:54:14.356512,15.27575883,0.00012301,43.0045,349.2344,270.9276,89.1435,0,U,59305,999,12744,3.8056019e-05,7.85e-06,0.0,Satellite
STARLINK-31480,2024-056L,2026-06-24T04:33:53.065728,15.27576472,0.00014653,43.0049,349.1273,277.0358,83.0327,0,U,59306,999,12744,-3.4181539000000005e-05,-1.2030000000000002e-05,0.0,Satellite
STARLINK-31282,2024-056M,2026-06-24T05:05:20.871168,15.27576114,0.00012278,43.0036,349.2905,260.0305,100.0408,0,U,59307,999,12744,1.1297725000000002e-05,4.9e-07,0.0,Satellite
STARLINK-31485,2024-056N,2026-06-23T22:59:46.557600,15.27607479,0.00017362,43.003,350.8203,275.5846,84.4807,0,U,59308,999,12740,0.00014899129,3.843e-05,0.0,Satellite
STARLINK-31455,2024-056P,2026-06-23T19:52:11.797248,15.27584815,0.00014439,43.0025,348.1111,267.6034,92.4653,0,U,59309,999,12742,-1.5058636000000002e-05,-6.77e-06,0.0,Satellite
STARLINK-31475,2024-056Q,2026-06-23T22:56:48.669504,15.27587396,0.00014819,43.0022,347.353,270.0635,90.0047,0,U,59310,999,12756,1.3448285e-05,1.08e-06,0.0,Satellite
STARLINK-31445,2024-056S,2026-06-24T05:05:48.235776,15.27575364,6.330000000000001e-05,43.0035,356.2139,271.9095,88.1684,0,U,59312,999,12736,-3.875548e-06,-3.68e-06,0.0,Satellite
STARLINK-31495,2024-056T,2026-06-24T03:50:03.167232,15.35550803,0.00104084,42.998,340.2319,303.302,56.6838,0,U,59313,999,12754,0.0017797881,0.00063188,0.0,Satellite
STARLINK-31477,2024-056U,2026-06-23T21:26:50.131392,15.2758235,0.00011395,43.0016,343.4172,278.1394,81.9328,0,U,59314,999,12748,3.0797989e-05,5.86e-06,0.0,Satellite
STARLINK-31446,2024-056V,2026-06-24T04:17:14.091648,15.27573856,0.00010638,43.0025,349.0407,288.3894,71.6842,0,U,59315,999,12744,2.0006849999999995e-06,-2.07e-06,0.0,Satellite
STARLINK-31479,2024-056W,2026-06-24T04:20:26.869056,15.2757278,0.00012287,43.0013,353.3738,268.0036,92.0675,0,U,59316,999,12739,6.687396200000001e-05,1.578e-05,0.0,Satellite
STARLINK-31349,2024-056X,2026-06-24T04:39:25.773120,15.27581199,0.00012351,43.0041,349.1556,280.7514,79.3199,0,U,59317,999,12751,2.5863461000000004e-05,4.5e-06,0.0,Satellite
STARLINK-31464,2024-056Y,2026-06-24T04:28:20.327232,15.27574626,0.00010533,43.0025,349.0955,277.0774,82.9958,0,U,59318,999,12744,-3.87294e-06,-3.69e-06,0.0,Satellite
STARLINK-31402,2024-057A,2026-06-23T22:02:02.964768,15.31675266,0.0005681999999999,42.9981,258.9353,7.1762,352.9171,0,U,59320,999,12662,0.0020865597,0.00065489,0.0,Satellite
STARLINK-31578,2024-057B,2026-06-24T01:40:42.930048,15.27573773,9.710000000000002e-05,43.0023,305.8568,267.7938,92.2802,0,U,59321,999,12611,2.614782e-06,-1.9e-06,0.0,Satellite
STARLINK-31530,2024-057C,2026-06-23T18:20:34.418400,15.70200145,0.00262953,42.9863,278.9895,6.1993,353.9195,0,U,59322,999,12639,0.00060630024,0.00077518,0.0,Satellite
STARLINK-31565,2024-057D,2026-06-24T02:14:41.485344,15.27571838,8.820000000000002e-05,42.9991,313.8216,270.6593,89.4158,0,U,59323,999,12602,1.7808515e-05,2.28e-06,0.0,Satellite
STARLINK-31570,2024-057E,2026-06-24T01:37:13.535328,15.27582172,0.0001065,43.0036,306.7009,278.0142,82.0589,0,U,59324,999,12610,-2.8008475e-05,-1.033e-05,0.0,Satellite
STARLINK-31611,2024-057F,2026-06-23T16:14:07.711296,15.27594541,0.00011428,43.0041,308.9258,225.182,134.8939,0,U,59325,999,12604,-0.00014282805,-4.1920000000000005e-05,0.0,Satellite
STARLINK-31632,2024-057G,2026-06-24T02:28:48.303840,15.27567059,6.675000000000001e-05,43.0056,317.3559,287.2699,72.8079,0,U,59326,999,12598,-2.5541897000000005e-05,-9.64e-06,0.0,Satellite
STARLINK-31599,2024-057H,2026-06-24T02:04:46.058016,15.27582443,0.00022989,43.0058,305.9893,284.3812,75.6785,0,U,59327,999,12611,-4.5651403e-05,-1.5190000000000002e-05,0.0,Satellite
STARLINK-31614,2024-057J,2026-06-23T18:49:08.701536,15.2757781,0.00012235,42.9997,308.0177,275.9993,84.0719,0,U,59328,999,12606,1.0713119e-05,3.3e-07,0.0,Satellite
STARLINK-31493,2024-057K,2026-06-24T02:15:52.807680,15.27570626,8.145e-05,43.0019,306.0403,258.8548,101.2212,0,U,59329,999,12611,-6.534684999999999e-06,-4.42e-06,0.0,Satellite
STARLINK-31634,2024-057L,2026-06-24T01:18:43.294464,15.27573543,0.0001202,43.0009,306.5996,272.2291,87.8423,0,U,59330,999,12610,1.6263850000000002e-05,1.85e-06,0.0,Satellite
STARLINK-31633,2024-057M,2026-06-24T01:15:01.547136,15.27572271,9.304e-05,43.0018,306.58,284.1997,75.8752,0,U,59331,999,12610,1.342968e-06,-2.25e-06,0.0,Satellite
STARLINK-31594,2024-057N,2026-06-24T02:34:20.921376,15.27583662,0.0003005,43.0095,317.3823,275.316,84.7349,0,U,59332,999,12598,2.2859983000000005e-05,3.66e-06,0.0,Satellite
STARLINK-31572,2024-057P,2026-06-24T02:38:02.647968,15.27575876,4.962e-05,43.0025,317.4005,279.7294,80.3502,0,U,59333,999,12598,4.5776401e-05,9.98e-06,0.0,Satellite
STARLINK-31573,2024-057Q,2026-06-24T01:42:33.923808,15.27574714,0.00013873,43.0037,305.8641,283.7958,76.2739,0,U,59334,999,12611,-1.2523679999999998e-06,-2.9699999999999995e-06,0.0,Satellite
STARLINK-31588,2024-057R,2026-06-24T01:51:49.417920,15.27571018,7.188000000000001e-05,43.0013,305.9164,294.3078,65.7699,0,U,59335,999,12611,-3.1729750000000006e-05,-1.135e-05,0.0,Satellite
STARLINK-31596,2024-057S,2026-06-24T01:57:22.778496,15.27564427,4.946e-05,42.9986,305.9447,63.8537,296.2365,0,U,59336,999,12611,-4.999538e-06,-3.99e-06,0.0,Satellite
STARLINK-31612,2024-057T,2026-06-23T17:05:44.147328,15.2757616,0.00014965,43.0026,308.3342,273.9527,86.1154,0,U,59337,999,12605,8.628170000000001e-06,-2.5e-07,0.0,Satellite
STARLINK-31550,2024-057U,2026-06-24T01:33:31.132224,15.27578985,0.00011317,43.0068,306.6766,285.0757,74.997,0,U,59338,999,12610,-9.307202e-06,-5.18e-06,0.0,Satellite
STARLINK-31473,2024-057V,2026-06-24T02:14:01.793184,15.27569363,8.285000000000001e-05,43.0011,306.0258,223.6396,136.439,0,U,59339,999,12611,-1.9399595000000003e-05,-7.95e-06,0.0,Satellite
STARLINK-31562,2024-057W,2026-06-24T02:57:42.500448,15.27568318,0.00011825,43.0039,320.978,297.5776,62.4955,0,U,59340,999,12594,4.140687200000001e-05,8.769999999999999e-06,0.0,Satellite
STARLINK-31600,2024-057X,2026-06-24T02:20:18.530880,15.27494038,0.00018391,43.005,313.846,253.8115,106.2534,0,U,59341,999,12602,-0.0002398752799999,-6.840000000000001e-05,0.0,Satellite
STARLINK-31628,2024-057Y,2026-06-23T17:18:41.355936,15.27574629,0.00012687,43.0016,308.3998,272.6162,87.4544,0,U,59342,999,12605,-2.7426555e-05,-1.017e-05,0.0,Satellite
YUNHAI-3 02,2024-058A,2026-06-24T08:08:31.186176,14.13326967,0.0001420999999999,98.8194,183.0924,52.7899,307.3403,0,U,59343,999,11575,1.569787e-05,-1.3999999999999998e-07,0.0,Satellite
EUTELSAT 36D,2024-059A,2026-06-24T04:15:40.031424,1.00269301,3.5170000000000004e-05,0.0231,15.1156,97.9308,259.0535,0,U,59346,999,821,0.0,0.0,0.0,Satellite
STARLINK-31605,2024-060A,2026-06-24T06:04:52.714560,15.27582283,0.00012878,43.0054,7.3814,272.7421,87.3283,0,U,59348,999,12642,2.4707178000000003e-05,4.18e-06,0.0,Satellite
STARLINK-31532,2024-060B,2026-06-24T06:36:05.901120,15.27577382,0.00010069,43.0038,17.9243,273.2239,86.8498,0,U,59349,999,12641,1.3615161e-05,1.1299999999999998e-06,0.0,Satellite
STARLINK-31593,2024-060C,2026-06-23T23:36:57.314016,15.27548492,7.155e-05,42.999,19.1817,269.3516,90.7254,0,U,59350,999,12632,-6.3882313e-05,-2.017e-05,0.0,Satellite
STARLINK-31555,2024-060D,2026-06-24T06:47:11.668416,15.27581365,0.00011511,43.004,17.9822,274.1653,85.9068,0,U,59351,999,12641,4.5326051e-05,9.85e-06,0.0,Satellite
STARLINK-31561,2024-060E,2026-06-23T23:33:12.863232,15.2757861,0.0001269,43.0022,19.1601,273.5781,86.4925,0,U,59352,999,12632,1.8097231e-05,2.36e-06,0.0,Satellite
STARLINK-31413,2024-060F,2026-06-24T06:10:11.050176,15.27580158,0.00012889,43.0032,17.790399999999998,276.8185,83.252,0,U,59353,999,12636,5.099799700000001e-05,1.141e-05,0.0,Satellite
STARLINK-31422,2024-060G,2026-06-23T23:27:53.869248,15.27566511,0.00014991,43.0019,19.9914,269.9167,90.1513,0,U,59354,999,12631,-4.647752e-05,-1.54e-05,0.0,Satellite
STARLINK-31416,2024-060H,2026-06-24T06:41:38.766624,15.27585278,0.00014574,43.0071,17.9534,275.7553,84.3133,0,U,59355,999,12636,0.00014446608,3.716e-05,0.0,Satellite
STARLINK-31552,2024-060J,2026-06-23T23:22:22.199520,15.27536162,8.114000000000001e-05,43.0035,19.9787,257.2689,102.8072,0,U,59356,999,12631,0.00019575113,5.1210000000000006e-05,0.0,Satellite
STARLINK-31557,2024-060K,2026-06-23T23:13:32.780064,15.27586717,0.000156,43.001,15.5597,276.921,83.1464,0,U,59357,999,12636,0.00011374157,2.8700000000000003e-05,0.0,Satellite
STARLINK-31559,2024-060L,2026-06-24T06:21:17.968320,15.2757339,0.00010791,43.0024,17.8472,272.3377,87.7351,0,U,59358,999,12636,-1.89785e-06,-3.14e-06,0.0,Satellite
STARLINK-31501,2024-060M,2026-06-23T20:02:55.194720,15.27576296,0.00021609,43.0078,20.6501,278.5548,81.5059,0,U,59359,999,12629,-6.144044800000001e-05,-1.953e-05,0.0,Satellite
STARLINK-31549,2024-060N,2026-06-24T06:04:38.762688,15.27574563,0.00012601,43.0022,17.7619,271.2183,88.8525,0,U,59360,999,12636,-1.3509842000000002e-05,-6.34e-06,0.0,Satellite
STARLINK-31560,2024-060P,2026-06-24T06:52:45.193152,15.27571622,0.00014183,43.0046,18.007,261.9082,98.1609,0,U,59361,999,12636,2.8038001000000004e-05,5.09e-06,0.0,Satellite
STARLINK-31571,2024-060Q,2026-06-23T15:14:53.171232,15.27578414,0.00013387,43.0032,21.7179,247.2561,112.815,0,U,59362,999,12626,1.0214009e-05,1.9e-07,0.0,Satellite
STARLINK-31553,2024-060R,2026-06-23T19:42:05.706432,15.2759952,0.00023164,43.0055,13.6019,280.5915,79.4675,0,U,59363,999,12637,-8.659542200000001e-05,-2.646e-05,0.0,Satellite
STARLINK-31547,2024-060S,2026-06-23T20:58:14.021760,15.2757759,0.00012674,43.0014,8.8232,274.8044,85.2663,0,U,59364,999,12643,5.1629666000000005e-05,1.159e-05,0.0,Satellite
STARLINK-31537,2024-060T,2026-06-23T20:08:27.250656,15.27580499,0.00013346,43.004,20.6689,267.0087,93.0612,0,U,59365,999,12629,2.550144e-05,4.4e-06,0.0,Satellite
STARLINK-31451,2024-060U,2026-06-24T05:59:05.916192,15.27581343,9.286e-05,43.0013,17.731,274.5647,85.5099,0,U,59366,999,12636,-2.4255235000000004e-05,-9.29e-06,0.0,Satellite
STARLINK-31428,2024-060V,2026-06-24T06:15:44.717472,15.27575255,0.00011711,43.0018,17.8181,274.4576,85.6142,0,U,59367,999,12636,6.92991e-07,-2.43e-06,0.0,Satellite
STARLINK-31419,2024-060W,2026-06-24T06:24:59.497056,15.27585403,0.00014041,43.0032,17.8639,271.8572,88.2119,0,U,59368,999,12636,0.00010650303,2.67e-05,0.0,Satellite
STARLINK-31583,2024-060X,2026-06-24T05:29:43.924704,15.27573097,0.00012124,43.0013,7.1922,301.5755,58.4978,0,U,59369,999,12648,4.5017834e-05,9.77e-06,0.0,Satellite
STARLINK-31461,2024-060Y,2026-06-24T05:46:22.672416,15.27577437,0.00012585,43.0015,7.2776,269.7724,90.2984,0,U,59370,999,12642,2.0616188000000005e-05,3.05e-06,0.0,Satellite
RESURS-P 4,2024-061A,2026-06-24T06:01:56.564832,15.32165872,0.00026341,97.2749,123.0268,118.1571,241.9937,0,U,59371,999,12484,8.5941127e-05,2.593e-05,0.0,Satellite
STARLINK-31641,2024-062A,2026-06-24T03:35:26.291040,15.34389819,0.00011476,53.1592,122.4043,102.2805,257.8327,0,U,59374,999,12594,8.743084e-05,2.578e-05,0.0,Satellite
STARLINK-31430,2024-062B,2026-06-24T02:59:12.760800,15.34391978,0.00012702,53.161,122.9536,85.1747,274.9401,0,U,59375,999,12594,-1.0484116000000002e-05,-7.299999999999999e-06,0.0,Satellite
STARLINK-31695,2024-062C,2026-06-24T02:52:20.705376,15.34385969,0.0001474999999999,53.1602,120.7899,93.3406,266.7766,0,U,59376,999,12593,0.0001269887899999,3.915e-05,0.0,Satellite
STARLINK-31716,2024-062D,2026-06-24T00:05:59.522496,15.3019942,0.00011205,53.16,73.195,88.8853,271.2276,0,U,59377,999,12658,4.6709435000000006e-05,1.024e-05,0.0,Satellite
STARLINK-31710,2024-062E,2026-06-24T02:31:07.327488,15.34400475,0.00011912,53.1609,120.6986,94.1865,265.9274,0,U,59378,999,12593,5.5495565e-05,1.4990000000000002e-05,0.0,Satellite
STARLINK-31698,2024-062F,2026-06-24T03:46:45.097824,15.3439709,0.00013125,53.158,120.3288,97.7971,262.318,0,U,59379,999,12594,0.00010382046,3.133e-05,0.0,Satellite
STARLINK-31680,2024-062G,2026-06-24T03:44:29.610528,15.34413537,0.0001252,53.1588,122.4367,95.6921,264.4225,0,U,59380,999,12591,0.0001012148799999,3.046e-05,0.0,Satellite
STARLINK-31713,2024-062H,2026-06-24T03:32:24.702432,15.34380137,0.00012222,53.1597,122.3875,83.5356,276.5785,0,U,59381,999,12591,-3.3997256e-05,-1.524e-05,0.0,Satellite
STARLINK-31705,2024-062J,2026-06-24T02:40:13.309824,15.34389248,0.0001463,53.1616,120.7361,94.2497,265.8673,0,U,59382,999,12593,3.4101804000000004e-05,7.76e-06,0.0,Satellite
STARLINK-31715,2024-062L,2026-06-24T03:10:30.952416,15.34396187,0.00011135,53.1619,120.8723,75.2141,284.8985,0,U,59384,999,12597,5.4012704e-05,1.4490000000000002e-05,0.0,Satellite
STARLINK-31717,2024-062M,2026-06-23T20:12:56.220768,15.34382667,0.00015724,53.1614,121.9024,100.9096,259.2083,0,U,59385,999,12592,-1.919003e-06,-4.41e-06,0.0,Satellite
STARLINK-31688,2024-062N,2026-06-24T03:41:30.114528,15.34384578,0.00011445,53.1591,122.4281,97.293,262.8203,0,U,59386,999,12591,7.569731000000001e-05,2.1810000000000003e-05,0.0,Satellite
STARLINK-31714,2024-062P,2026-06-24T03:52:48.528192,15.34388795,0.00010435,53.1605,120.3395,92.5984,267.5138,0,U,59387,999,12593,0.0001428535199999,4.452e-05,0.0,Satellite
STARLINK-31643,2024-062Q,2026-06-24T03:55:50.688768,15.34387455,0.00014419,53.1601,120.3545,80.9232,279.1934,0,U,59388,999,12598,2.1028177000000003e-05,3.34e-06,0.0,Satellite
STARLINK-31647,2024-062R,2026-06-24T05:02:30.017760,15.34397563,0.00012295,53.1606,120.6773,91.6799,268.4344,0,U,59389,999,12598,4.996434800000001e-05,1.312e-05,0.0,Satellite
STARLINK-31649,2024-062S,2026-06-24T02:43:15.209472,15.3438821,0.00012135,53.1612,120.7517,84.5811,275.533,0,U,59390,999,12597,-8.840619999999999e-07,-4.059999999999999e-06,0.0,Satellite
STARLINK-31644,2024-062T,2026-06-24T02:56:10.756608,15.34391937,0.00013072,53.1602,122.9407,94.0536,266.0616,0,U,59391,999,12594,1.6893138e-05,1.94e-06,0.0,Satellite
STARLINK-31626,2024-062U,2026-06-24T03:19:36.546816,15.3440953,8.729e-05,53.1613,120.9047,95.6304,264.4798,0,U,59392,999,12597,0.0001012806,3.0480000000000003e-05,0.0,Satellite
STARLINK-31443,2024-062V,2026-06-24T02:27:15.741792,15.34395343,0.00011931,53.1604,107.0094,89.9355,270.1785,0,U,59393,999,12616,3.5473274e-05,8.220000000000001e-06,0.0,Satellite
STARLINK-31607,2024-062W,2026-06-24T06:09:00.790560,15.34399565,0.00013002,53.1609,120.2151,99.5546,260.5603,0,U,59394,999,12598,3.2222242e-05,7.12e-06,0.0,Satellite
YAOGAN-42 01,2024-063A,2026-06-24T04:11:47.497056,15.22939163,0.00034198,34.9976,81.8923,2.4146,357.6585,0,U,59395,999,12391,0.00034512202,8.272000000000001e-05,0.0,Satellite
STARLINK-31608,2024-062X,2026-06-24T03:37:45.684480,15.34407541,0.00014093,53.1626,120.9776,60.1198,299.9944,0,U,59397,999,12592,7.4214624e-05,2.1320000000000003e-05,0.0,Satellite
STARLINK-31534,2024-064A,2026-06-24T07:01:28.160256,15.27573104,0.00011794,42.9993,173.7647,273.1081,86.9636,0,U,59398,999,12547,1.6737419999999998e-06,-2.16e-06,0.0,Satellite
